CountryName,CountryCode,1-Jan-20,2-Jan-20,3-Jan-20,4-Jan-20,5-Jan-20,6-Jan-20,7-Jan-20,8-Jan-20,9-Jan-20,10-Jan-20,11-Jan-20,12-Jan-20,13-Jan-20,14-Jan-20,15-Jan-20,16-Jan-20,17-Jan-20,18-Jan-20,19-Jan-20,20-Jan-20,21-Jan-20,22-Jan-20,23-Jan-20,24-Jan-20,25-Jan-20,26-Jan-20,27-Jan-20,28-Jan-20,29-Jan-20,30-Jan-20,31-Jan-20,1-Feb-20,2-Feb-20,3-Feb-20,4-Feb-20,5-Feb-20,6-Feb-20,7-Feb-20,8-Feb-20,9-Feb-20,10-Feb-20,11-Feb-20,12-Feb-20,13-Feb-20,14-Feb-20,15-Feb-20,16-Feb-20,17-Feb-20,18-Feb-20,19-Feb-20,20-Feb-20,21-Feb-20,22-Feb-20,23-Feb-20,24-Feb-20,25-Feb-20,26-Feb-20,27-Feb-20,28-Feb-20,29-Feb-20,1-Mar-20,2-Mar-20,3-Mar-20,4-Mar-20,5-Mar-20,6-Mar-20,7-Mar-20,8-Mar-20,9-Mar-20,10-Mar-20,11-Mar-20,12-Mar-20,13-Mar-20,14-Mar-20,15-Mar-20,16-Mar-20,17-Mar-20,18-Mar-20,19-Mar-20,20-Mar-20,21-Mar-20,22-Mar-20,23-Mar-20,24-Mar-20,25-Mar-20,26-Mar-20,27-Mar-20,28-Mar-20,29-Mar-20,30-Mar-20,31-Mar-20,1-Apr-20,2-Apr-20,3-Apr-20,4-Apr-20,5-Apr-20,6-Apr-20,7-Apr-20,8-Apr-20,9-Apr-20,10-Apr-20,11-Apr-20,12-Apr-20,13-Apr-20,14-Apr-20,15-Apr-20,16-Apr-20,17-Apr-20,18-Apr-20,19-Apr-20,20-Apr-20,21-Apr-20,22-Apr-20,23-Apr-20,24-Apr-20,25-Apr-20,26-Apr-20,27-Apr-20,28-Apr-20,29-Apr-20,30-Apr-20,1-May-20,2-May-20,3-May-20,4-May-20,5-May-20,6-May-20,7-May-20,8-May-20,9-May-20,10-May-20,11-May-20,12-May-20,13-May-20,14-May-20,15-May-20,16-May-20,17-May-20,18-May-20,19-May-20,20-May-20,21-May-20,22-May-20,23-May-20,24-May-20,25-May-20,26-May-20,27-May-20,28-May-20,29-May-20,30-May-20,31-May-20,1-Jun-20,2-Jun-20,3-Jun-20,4-Jun-20,5-Jun-20,6-Jun-20,7-Jun-20,8-Jun-20,9-Jun-20,10-Jun-20,11-Jun-20,12-Jun-20,13-Jun-20,14-Jun-20,15-Jun-20,16-Jun-20,17-Jun-20,18-Jun-20,19-Jun-20,20-Jun-20,21-Jun-20,22-Jun-20,23-Jun-20,24-Jun-20,25-Jun-20,26-Jun-20,27-Jun-20,28-Jun-20,29-Jun-20,30-Jun-20,1-Jul-20,2-Jul-20,3-Jul-20,4-Jul-20,5-Jul-20,6-Jul-20,7-Jul-20,8-Jul-20,9-Jul-20,10-Jul-20,11-Jul-20,12-Jul-20,13-Jul-20,14-Jul-20,15-Jul-20,16-Jul-20,17-Jul-20,18-Jul-20,19-Jul-20,20-Jul-20,21-Jul-20,22-Jul-20,23-Jul-20,24-Jul-20,25-Jul-20,26-Jul-20,27-Jul-20,28-Jul-20,29-Jul-20,30-Jul-20,31-Jul-20,1-Aug-20,2-Aug-20,3-Aug-20,4-Aug-20,5-Aug-20,6-Aug-20,7-Aug-20,8-Aug-20,9-Aug-20,10-Aug-20,11-Aug-20,12-Aug-20,13-Aug-20,14-Aug-20,15-Aug-20,16-Aug-20,17-Aug-20,18-Aug-20,19-Aug-20,20-Aug-20,21-Aug-20,22-Aug-20,23-Aug-20,24-Aug-20,25-Aug-20,26-Aug-20,27-Aug-20,28-Aug-20,29-Aug-20,30-Aug-20,31-Aug-20,1-Sep-20,2-Sep-20,3-Sep-20,4-Sep-20,5-Sep-20,6-Sep-20,7-Sep-20,8-Sep-20,9-Sep-20,10-Sep-20,11-Sep-20,12-Sep-20,13-Sep-20,14-Sep-20,15-Sep-20,16-Sep-20,17-Sep-20,18-Sep-20,19-Sep-20,20-Sep-20,21-Sep-20,22-Sep-20,23-Sep-20,24-Sep-20,25-Sep-20,26-Sep-20
Malawi,MWI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,11,11,11,11,11,42,42,42,53,53,53,53,53,53,53,53,53,53,53,53,56,56,56,56,56,56,56,56,56,56,56,56,56,56,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,59,59,59,59,59,59,56,56,56,56,56,56,56,56,56,56,56,55,55,55,55,55,55,55,55,55
Malaysia,MYS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,22,22,22,22,22,28,28,31,31,31,31,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,57,57,57,57,57,57,57,57,57,55,55,55,55,55,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,44,44,44,44,44,44,44,44,44,44,44,44,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,52,52,52,52,52,52,52,52,52,52,,,,,,
Namibia,NAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,8,8,8,50,50,50,50,50,50,50,53,53,53,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,69,69,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,55,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,55,55,55,55,55,55,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,61,61,61,61,61,61,61,61,61,61,61,48,48,48,48,48,48,48,48,47,49,49,49,49,49,49,49,49,60,60,60,60,60,60,60,60,60,60,60,60,60,57,57,57,57,57,57,57,57,57,57,64,64,64,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,
Niger,NER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,25,25,42,53,53,53,53,53,53,53,53,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,,,,,
Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,25,25,34,34,34,49,49,49,52,52,55,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,86,86,86,86,86,86,86,86,86,86,86,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,69,69,69,69,69,69,69,69,69,69,69,69,69,69,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,54,54,54,54,54,54,54,54,54,54,54,54,54,54,,
Nicaragua,NIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,,,,,
Netherlands,NLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,10,19,19,42,42,42,55,62,62,62,70,70,70,70,74,74,74,74,74,74,74,74,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,63,63,63,63,63,63,63,63,63,63,63,63,63,63,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,36,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,44,44,44,44,44,,
Norway,NOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,15,20,41,41,46,52,60,60,60,63,63,63,63,63,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,70,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,60,60,60,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,40,40,40,40,40,40,40,40,40,40,40,40,40,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,,,,,,
Nepal,NPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,8,8,8,14,14,14,14,14,14,14,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,36,47,58,58,79,83,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,78,74,74,79,79,79,79,79,79,79,79,79,79,79,79,79,79,84,84,84,84,91,91,91,91,91,91,91,91,85,85,82,82,82,82,82,82,82,82,82,82,82,82,77,77,77,77,74,74,74,74,74,74,74,74,74,74,74,74,,,,,,,,,
New Zealand,NZL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,11,11,11,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,36,36,36,36,39,55,55,76,87,91,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,87,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,33,33,33,33,33,33,33,33,33,33,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,69,69,69,69,69,69,69,69,69,69,69,73,73,73,73,73,73,73,73,40,35,35,35,35,35,35,35,35,35,35,35,35,35,,,,,,,,,,,,,
Oman,OMN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,11,11,11,11,11,11,11,11,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,31,31,53,67,78,78,81,81,81,81,81,81,81,81,81,81,85,85,85,85,85,85,85,85,85,85,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,86,86,100,100,94,94,94,94,94,94,94,94,94,94,94,94,90,90,90,90,90,90,90,90,90,90,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,,,,,
Pakistan,PAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,11,11,11,19,19,19,19,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,53,53,53,53,53,53,53,53,56,56,85,94,94,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,93,93,93,93,93,93,93,93,93,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,79,85,85,85,85,82,82,82,82,82,82,82,82,82,82,82,82,82,82,69,69,69,61,61,61,61,61,61,61,61,61,61,61,61,61,58,58,60,60,60,60,60,60,60,60,60,60,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,44,44,41,,,,,,,,,
Panama,PAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,19,44,44,44,48,52,52,52,59,59,59,70,76,76,76,76,76,76,76,76,80,80,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,92,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,81,81,84,84,84,84,84,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,83,83,83,83,83,83,83,83,83,83,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,87,87,87,87,87,87,87,87,87,87,87,,
Pitcairn Islands,PCN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,PER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,14,14,14,14,17,44,44,50,74,91,91,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,96,96,96,96,96,96,96,96,96,96,93,93,93,93,93,93,93,93,93,93,93,93,93,93,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,81,81,79,79,79,79,79,79,79,79,76,76,76,76,76,76,76,76,76,76,76,76,76,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,,,,,,,,,
Philippines,PHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,19,19,19,19,19,19,19,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,34,34,34,34,34,75,75,75,97,97,97,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,77,77,77,77,77,77,77,77,77,77,77,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,69,59,59,59,59,59,59,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,,,,,,
Papua New Guinea,PNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,19,22,22,33,74,74,74,74,74,74,74,74,74,74,74,74,74,74,66,77,82,82,82,82,82,77,77,84,84,84,84,84,84,84,84,84,78,78,71,71,71,71,68,68,68,61,61,61,61,61,61,61,61,61,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,53,53,53,81,81,81,81,81,53,56,56,56,56,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,,
Poland,POL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,11,11,11,14,25,25,42,42,49,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,81,81,81,81,81,81,81,81,81,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,80,80,80,80,80,65,65,65,54,54,54,54,54,54,54,54,54,54,54,54,54,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,,,,,,,,,
Puerto Rico,PRI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,14,14,14,14,14,14,14,14,14,14,29,40,40,82,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,60,60,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,70,70,70,78,70,70,70,70,70,70,78,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,
Portugal,PRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,17,25,25,32,32,32,32,38,38,38,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,88,88,88,88,88,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,88,88,88,75,75,75,75,75,75,75,75,75,75,75,75,75,75,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,73,73,73,73,73,73,73,73,73,73,73,71,71,71,71,71,71,71,71,71,71,72,72,72,72,72,72,72,72,72,72,72,72,65,65,65,65,65,65,65,65,65,65,65,65,65,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,55,55,55,55,55,55,55,55,55,55,57,57,57,57,57,57,57,57,57,57,57,57,57,57,,,,,,,,,
Paraguay,PRY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,40,40,40,51,51,51,70,74,74,74,74,85,85,91,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,81,81,81,81,81,81,81,81,81,81,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,,
